conc,shell1,shell2,shell3,shell4,shell5,shell6,enthalpy
0.5,0.5,0.4583333333333333,0.5416666666666666,0.5208333333333334,0.5,0.25,19.733502751099877
0.5,0.546875,0.5,0.5,0.5208333333333334,0.625,0.16666666666666666,18.11934137728531
0.5,0.53125,0.4375,0.5833333333333334,0.53125,0.625,0.125,18.795662577613257
0.5,0.5,0.5,0.5833333333333334,0.5,0.5625,0.16666666666666666,19.606593587435782
0.5,0.46875,0.4583333333333333,0.6041666666666666,0.4895833333333333,0.625,0.16666666666666666,21.365508562652394
0.5,0.53125,0.5,0.5625,0.5104166666666666,0.5,0.16666666666666666,18.88123704062309
0.5,0.5,0.5416666666666666,0.4583333333333333,0.5208333333333334,0.5625,0.125,19.55556767678354
0.5,0.515625,0.5625,0.5416666666666666,0.5104166666666666,0.4375,0.16666666666666666,18.4133696424542
0.5,0.625,0.4166666666666667,0.4375,0.625,0.375,0.125,17.668912357417867
0.5,0.484375,0.4583333333333333,0.5625,0.4947916666666667,0.5625,0.16666666666666666,20.067080782842822
0.5,0.5625,0.5208333333333334,0.4583333333333333,0.5208333333333334,0.5,0.20833333333333334,18.018902243231423
0.5,0.546875,0.5,0.5,0.5364583333333334,0.625,0.16666666666666666,18.07584591570776
0.5,0.546875,0.5,0.5625,0.5208333333333334,0.4375,0.16666666666666666,18.714027707697824
0.5,0.484375,0.5833333333333334,0.5208333333333334,0.5,0.4375,0.125,18.591691950685345
0.5,0.484375,0.5208333333333334,0.625,0.4947916666666667,0.4375,0.125,18.691951258457266
0.5,0.5,0.5,0.5208333333333334,0.5052083333333334,0.4375,0.20833333333333334,19.39715999015607
0.5,0.5,0.4583333333333333,0.5833333333333334,0.5,0.625,0.125,19.67210192908533
0.5,0.46875,0.4791666666666667,0.5833333333333334,0.4895833333333333,0.5625,0.16666666666666666,20.116377188591287
0.5,0.5625,0.5416666666666666,0.4583333333333333,0.5677083333333334,0.375,0.08333333333333333,17.841877223574556
0.5,0.515625,0.6875,0.4791666666666667,0.5104166666666666,0.375,0.08333333333333333,17.61598610470537
0.5,0.5,0.5208333333333334,0.5625,0.5,0.4375,0.20833333333333334,18.8914802223444
0.5,0.515625,0.5625,0.5416666666666666,0.5104166666666666,0.5625,0.20833333333333334,17.791617652052082
0.5,0.546875,0.5,0.5416666666666666,0.5208333333333334,0.5,0.16666666666666666,18.46297107276041
0.5,0.53125,0.5208333333333334,0.5416666666666666,0.53125,0.5,0.20833333333333334,18.05612134479452
0.5,0.546875,0.5833333333333334,0.4166666666666667,0.5208333333333334,0.625,0.16666666666666666,18.09915827133227
0.5,0.578125,0.5,0.4791666666666667,0.53125,0.5625,0.20833333333333334,17.940380133106373
0.5,0.46875,0.5,0.5208333333333334,0.4947916666666667,0.5625,0.20833333333333334,20.534419079544023
0.5,0.5625,0.3333333333333333,0.4583333333333333,0.5260416666666666,0.5,0.2916666666666667,20.259380073286593
0.5,0.4375,0.5208333333333334,0.4791666666666667,0.4791666666666667,0.5625,0.20833333333333334,20.932192504871637
0.5,0.5625,0.5416666666666666,0.5,0.5208333333333334,0.5,0.2916666666666667,18.114540287991986
0.5,0.515625,0.5,0.625,0.5104166666666666,0.5,0.125,18.56711146084126
0.5,0.53125,0.5416666666666666,0.5833333333333334,0.5104166666666666,0.375,0.08333333333333333,18.15996397077106
0.5,0.5,0.5208333333333334,0.5833333333333334,0.5052083333333334,0.5625,0.125,18.893216772004962
0.5,0.53125,0.4375,0.4166666666666667,0.5572916666666666,0.4375,0.20833333333333334,19.3892242644215
0.5,0.515625,0.5,0.5416666666666666,0.5260416666666666,0.25,0.125,18.996278836624697
0.5,0.59375,0.4166666666666667,0.4375,0.578125,0.4375,0.125,18.538816526765004
0.5,0.53125,0.5208333333333334,0.4166666666666667,0.53125,0.5625,0.20833333333333334,18.988820732105523
0.5,0.515625,0.6458333333333334,0.5,0.5104166666666666,0.4375,0.16666666666666666,17.818047201028094
0.5,0.515625,0.5208333333333334,0.5208333333333334,0.5104166666666666,0.5,0.16666666666666666,19.13271003984846
0.5,0.4375,0.4583333333333333,0.5416666666666666,0.4791666666666667,0.5625,0.16666666666666666,20.964035990531556
0.5,0.515625,0.5208333333333334,0.5625,0.5104166666666666,0.625,0.125,18.54425910091959
0.5,0.515625,0.4583333333333333,0.5625,0.5104166666666666,0.6875,0.08333333333333333,19.50776194455102
0.5,0.53125,0.4791666666666667,0.5416666666666666,0.515625,0.4375,0.20833333333333334,18.983850868651643
0.5,0.5,0.3958333333333333,0.4791666666666667,0.5208333333333334,0.5625,0.20833333333333334,20.357066506752744
0.5,0.5,0.6041666666666666,0.5416666666666666,0.5052083333333334,0.4375,0.125,18.222579658031464
0.5,0.484375,0.5,0.5625,0.5,0.5625,0.16666666666666666,19.46934885950759
0.5,0.46875,0.5416666666666666,0.4791666666666667,0.4947916666666667,0.5625,0.20833333333333334,20.03218077472411
0.5,0.5,0.6875,0.4375,0.5,0.5625,0.20833333333333334,17.986282712197863
0.5,0.46875,0.4166666666666667,0.5833333333333334,0.4895833333333333,0.75,0.08333333333333333,21.35920003359206
0.5,0.5,0.5208333333333334,0.5625,0.5052083333333334,0.5,0.08333333333333333,18.9257626690669
0.5,0.5,0.4375,0.5416666666666666,0.5052083333333334,0.5625,0.25,20.398385773412883
0.5,0.484375,0.4583333333333333,0.5208333333333334,0.515625,0.4375,0.125,20.329657747060992
0.5,0.53125,0.4583333333333333,0.5208333333333334,0.5104166666666666,0.5,0.16666666666666666,18.95835276856087
0.5,0.46875,0.5208333333333334,0.5208333333333334,0.4947916666666667,0.5,0.20833333333333334,19.719572434667498
0.5,0.484375,0.4166666666666667,0.5416666666666666,0.515625,0.5,0.16666666666666666,19.930586363305338
0.5,0.46875,0.5,0.5,0.4947916666666667,0.625,0.16666666666666666,20.882246176013723
0.5,0.546875,0.5,0.5,0.515625,0.625,0.16666666666666666,18.69084149354603
0.5,0.59375,0.5,0.4583333333333333,0.5520833333333334,0.5,0.16666666666666666,17.8322710855864
0.5,0.5,0.5416666666666666,0.5625,0.5,0.5,0.16666666666666666,18.893040704424493
0.5,0.453125,0.5,0.4375,0.4895833333333333,0.5625,0.25,20.674428992322646
0.5,0.515625,0.5,0.6041666666666666,0.5052083333333334,0.5625,0.25,18.672287973575294
0.5,0.5,0.5416666666666666,0.5833333333333334,0.5,0.375,0.16666666666666666,19.08273856190499
0.5,0.578125,0.5208333333333334,0.3958333333333333,0.5729166666666666,0.5,0.16666666666666666,18.05858970375266
0.5,0.53125,0.6041666666666666,0.4166666666666667,0.53125,0.625,0.16666666666666666,17.74342035164591
0.5,0.53125,0.5,0.5625,0.515625,0.4375,0.20833333333333334,18.165151503984816
0.5,0.46875,0.625,0.5208333333333334,0.4895833333333333,0.375,0.16666666666666666,18.903011494781822
0.5,0.53125,0.4583333333333333,0.5833333333333334,0.515625,0.625,0.125,19.063345050089993
0.5,0.5,0.4791666666666667,0.5,0.5208333333333334,0.5625,0.20833333333333334,19.299467971199192
0.5,0.5,0.4583333333333333,0.5208333333333334,0.5208333333333334,0.625,0.125,19.525588799268007
0.5,0.671875,0.3333333333333333,0.4166666666666667,0.6041666666666666,0.375,0.20833333333333334,17.834476813906804
0.5,0.546875,0.4166666666666667,0.5625,0.5208333333333334,0.5625,0.20833333333333334,19.41842413926497
0.5,0.515625,0.375,0.5,0.5104166666666666,0.5,0.25,20.57363783242181
0.5,0.5,0.6458333333333334,0.4583333333333333,0.5,0.5625,0.125,18.501469113398343
0.5,0.59375,0.4166666666666667,0.5416666666666666,0.5364583333333334,0.5,0.16666666666666666,18.03002942854073
0.5,0.484375,0.5416666666666666,0.375,0.5,0.5,0.16666666666666666,19.846791274729185
0.5,0.4375,0.5416666666666666,0.4375,0.484375,0.5625,0.16666666666666666,20.722109441296197
0.5,0.53125,0.5,0.5625,0.5104166666666666,0.5,0.16666666666666666,18.732695064041764
0.5,0.5625,0.4791666666666667,0.5,0.5677083333333334,0.4375,0.16666666666666666,18.26569153566379
0.5,0.5,0.5416666666666666,0.5625,0.5052083333333334,0.4375,0.16666666666666666,18.60237555881031
0.5,0.53125,0.5,0.5416666666666666,0.515625,0.625,0.125,18.44166614022106
0.5,0.5625,0.5208333333333334,0.4166666666666667,0.5677083333333334,0.4375,0.125,18.255969648482278
0.5,0.5,0.4583333333333333,0.4791666666666667,0.5208333333333334,0.625,0.16666666666666666,20.33753278874792
0.5,0.53125,0.4791666666666667,0.4583333333333333,0.53125,0.5625,0.20833333333333334,18.974476018105634
0.5,0.53125,0.4166666666666667,0.4583333333333333,0.53125,0.4375,0.20833333333333334,19.764142058440484
0.5,0.484375,0.4166666666666667,0.5208333333333334,0.515625,0.5625,0.16666666666666666,19.81033541331999
0.5,0.484375,0.5208333333333334,0.5416666666666666,0.5,0.5625,0.20833333333333334,19.769230372388847
0.5,0.484375,0.4583333333333333,0.5625,0.5,0.5625,0.16666666666666666,20.21172722231131
0.5,0.5625,0.5208333333333334,0.5208333333333334,0.5416666666666666,0.4375,0.20833333333333334,18.2967389364494
0.5,0.515625,0.5208333333333334,0.5833333333333334,0.5104166666666666,0.5625,0.25,18.562077557318844
0.5,0.53125,0.5,0.4583333333333333,0.53125,0.5,0.25,19.015027282526717
0.5,0.515625,0.5208333333333334,0.5833333333333334,0.5104166666666666,0.4375,0.125,17.69233520270791
0.5,0.5,0.5,0.625,0.5052083333333334,0.5,0.16666666666666666,18.60025455034338
0.5,0.4375,0.4375,0.5208333333333334,0.484375,0.625,0.16666666666666666,21.541763124405406
0.5,0.5,0.6041666666666666,0.5833333333333334,0.5052083333333334,0.3125,0.16666666666666666,17.940811673295684
0.5,0.46875,0.6041666666666666,0.5416666666666666,0.4895833333333333,0.375,0.16666666666666666,18.98737147729844
0.5,0.515625,0.5,0.5416666666666666,0.5104166666666666,0.625,0.20833333333333334,18.882300751050934
0.5,0.578125,0.4791666666666667,0.5416666666666666,0.53125,0.4375,0.20833333333333334,18.03659634559881
0.5,0.515625,0.6041666666666666,0.5208333333333334,0.5104166666666666,0.5,0.20833333333333334,18.442367271403782
0.5,0.53125,0.5625,0.4375,0.515625,0.75,0.125,18.239297196734697
0.5,0.484375,0.4791666666666667,0.5208333333333334,0.515625,0.375,0.16666666666666666,19.600207567797042
0.5,0.53125,0.5625,0.5208333333333334,0.53125,0.3125,0.125,17.78631195728667
0.5,0.546875,0.5208333333333334,0.4375,0.5625,0.375,0.16666666666666666,18.79595147666987
0.5,0.59375,0.4791666666666667,0.25,0.6145833333333334,0.5,0.16666666666666666,18.47468146227766
0.5,0.546875,0.4375,0.4375,0.5625,0.5,0.20833333333333334,18.808773541008122
0.5,0.5,0.5416666666666666,0.5833333333333334,0.5,0.5,0.16666666666666666,18.692839127616026
0.5,0.546875,0.5416666666666666,0.5,0.515625,0.5,0.25,17.955680203041993
0.5,0.53125,0.5416666666666666,0.5416666666666666,0.5104166666666666,0.5625,0.20833333333333334,17.731412233202718
0.5,0.5,0.5208333333333334,0.5416666666666666,0.5052083333333334,0.5625,0.16666666666666666,19.322365076863207
0.5,0.515625,0.7083333333333334,0.3125,0.5104166666666666,0.6875,0.125,18.137799214571714
0.5,0.53125,0.4375,0.5833333333333334,0.515625,0.6875,0.125,19.14612195803784
0.5,0.578125,0.4583333333333333,0.5,0.5729166666666666,0.5,0.16666666666666666,18.346711464226246
0.5,0.4375,0.4791666666666667,0.5208333333333334,0.484375,0.5,0.125,21.119475371669978
0.5,0.53125,0.5,0.4583333333333333,0.53125,0.5,0.20833333333333334,19.07726892188657
0.5,0.578125,0.4375,0.4583333333333333,0.53125,0.4375,0.16666666666666666,17.978470959467813
0.5,0.546875,0.4583333333333333,0.5208333333333334,0.5208333333333334,0.5625,0.16666666666666666,18.56415846722666
0.5,0.53125,0.5416666666666666,0.4791666666666667,0.515625,0.4375,0.16666666666666666,18.37928577058483
0.5,0.515625,0.5416666666666666,0.4583333333333333,0.5104166666666666,0.625,0.16666666666666666,18.7441842231201
0.5,0.5625,0.4166666666666667,0.5,0.5260416666666666,0.5,0.25,18.497401421540417
0.5,0.546875,0.4375,0.5416666666666666,0.5208333333333334,0.6875,0.16666666666666666,18.984310249448754
0.5,0.53125,0.5625,0.4583333333333333,0.515625,0.6875,0.125,18.680755162844434
0.5,0.484375,0.4375,0.4583333333333333,0.5,0.5625,0.20833333333333334,20.40734383673407
0.5,0.5625,0.4791666666666667,0.5,0.5260416666666666,0.4375,0.20833333333333334,18.41726819286123
0.5,0.53125,0.4375,0.5416666666666666,0.515625,0.5625,0.20833333333333334,19.904995881253853
0.5,0.515625,0.6666666666666666,0.4791666666666667,0.5104166666666666,0.4375,0.125,17.936061547719873
0.5,0.5,0.5833333333333334,0.5416666666666666,0.5052083333333334,0.5,0.20833333333333334,18.35160684294533
0.5,0.53125,0.4583333333333333,0.5625,0.53125,0.5,0.16666666666666666,18.666709857992828
0.5,0.5,0.5416666666666666,0.5625,0.5,0.625,0.20833333333333334,18.43054094503168
0.5,0.5,0.4166666666666667,0.4791666666666667,0.5052083333333334,0.5625,0.20833333333333334,21.055001775268465
0.5,0.515625,0.5625,0.5625,0.5104166666666666,0.375,0.16666666666666666,18.430460002506152
0.5,0.53125,0.5833333333333334,0.5625,0.5104166666666666,0.375,0.16666666666666666,18.09752186795231
0.5,0.515625,0.5833333333333334,0.5416666666666666,0.5104166666666666,0.375,0.16666666666666666,18.1911634610733
0.5,0.5,0.4791666666666667,0.5416666666666666,0.5208333333333334,0.4375,0.125,19.448998792213388
0.5,0.5625,0.4166666666666667,0.4791666666666667,0.5677083333333334,0.4375,0.16666666666666666,19.067297423491254
0.5,0.4375,0.5416666666666666,0.4791666666666667,0.4791666666666667,0.5,0.25,20.415114289033227
0.5,0.5,0.5833333333333334,0.5,0.5,0.5625,0.16666666666666666,18.525312502868474
0.5,0.53125,0.6875,0.3333333333333333,0.515625,0.5625,0.20833333333333334,17.731273312005214
0.5,0.53125,0.5416666666666666,0.5208333333333334,0.5104166666666666,0.625,0.16666666666666666,18.650347622693516
0.5,0.5,0.5833333333333334,0.5416666666666666,0.5,0.5625,0.20833333333333334,18.402614593040198
0.5,0.453125,0.5416666666666666,0.5625,0.484375,0.3125,0.125,19.642185517121106
0.5,0.5,0.6041666666666666,0.5625,0.5,0.4375,0.125,18.448577919742092
0.5,0.53125,0.5416666666666666,0.5,0.53125,0.5,0.16666666666666666,18.758808561833575
0.5,0.53125,0.6041666666666666,0.4583333333333333,0.53125,0.4375,0.08333333333333333,17.879491372732446
0.5,0.53125,0.5208333333333334,0.3333333333333333,0.5572916666666666,0.5625,0.125,19.060582823120058
0.5,0.484375,0.4791666666666667,0.5625,0.5,0.625,0.16666666666666666,19.310320803779177
0.5,0.5,0.5208333333333334,0.5208333333333334,0.5052083333333334,0.625,0.16666666666666666,18.63861600845121
0.5,0.53125,0.5416666666666666,0.5,0.5104166666666666,0.5625,0.25,18.270769967581145
0.5,0.5,0.5416666666666666,0.5416666666666666,0.5052083333333334,0.5,0.125,19.066034274059348
0.5,0.46875,0.4791666666666667,0.5625,0.4947916666666667,0.5,0.20833333333333334,19.388880313723348
0.5,0.5,0.6458333333333334,0.4166666666666667,0.5,0.625,0.20833333333333334,18.097376432386227
0.5,0.59375,0.4166666666666667,0.4583333333333333,0.53125,0.5625,0.20833333333333334,18.388511380995624
0.5,0.515625,0.5625,0.5208333333333334,0.5104166666666666,0.5,0.125,18.362806671182625
0.5,0.5625,0.5,0.5,0.5677083333333334,0.375,0.20833333333333334,17.872149663977325
0.5,0.53125,0.5416666666666666,0.4791666666666667,0.515625,0.5625,0.16666666666666666,18.66837080125697
0.5,0.5625,0.4166666666666667,0.5208333333333334,0.5677083333333334,0.4375,0.08333333333333333,18.088526425184682
0.5,0.53125,0.6041666666666666,0.4583333333333333,0.515625,0.5625,0.125,18.294552939361893
0.5,0.453125,0.4791666666666667,0.5416666666666666,0.4895833333333333,0.5625,0.16666666666666666,20.395293769659474
0.5,0.5,0.625,0.4791666666666667,0.5052083333333334,0.4375,0.08333333333333333,18.33922272536438
0.5,0.5,0.5,0.6458333333333334,0.5,0.5,0.125,18.839583236607723
0.5,0.546875,0.5208333333333334,0.4583333333333333,0.5208333333333334,0.5625,0.25,18.960565389483236
0.5,0.5,0.4583333333333333,0.625,0.5,0.6875,0.125,18.723376706475392
0.5,0.5,0.5,0.625,0.5052083333333334,0.5,0.08333333333333333,18.873322718194686
0.5,0.5,0.5833333333333334,0.5416666666666666,0.5052083333333334,0.5,0.25,18.53403276496101
0.5,0.5625,0.5208333333333334,0.4791666666666667,0.5208333333333334,0.5625,0.20833333333333334,18.08751211001072
0.5,0.453125,0.375,0.5,0.4895833333333333,0.5,0.25,20.91070802847389
0.5,0.53125,0.5625,0.5,0.53125,0.5,0.20833333333333334,18.20356189913582
0.5,0.46875,0.4375,0.5416666666666666,0.4895833333333333,0.625,0.20833333333333334,20.95201720111072
0.5,0.5,0.6875,0.4583333333333333,0.5,0.5,0.16666666666666666,18.024112219456583
0.5,0.53125,0.5416666666666666,0.4166666666666667,0.53125,0.5,0.16666666666666666,18.461960334330797
0.5,0.5,0.5,0.5833333333333334,0.5052083333333334,0.625,0.16666666666666666,19.53066485992167
0.5,0.53125,0.6041666666666666,0.4375,0.515625,0.5,0.25,17.73408143070992
0.5,0.484375,0.5208333333333334,0.4791666666666667,0.515625,0.375,0.20833333333333334,19.967783314408734
0.5,0.515625,0.4583333333333333,0.5208333333333334,0.5260416666666666,0.4375,0.16666666666666666,18.927642075926997
0.5,0.578125,0.3958333333333333,0.5208333333333334,0.53125,0.625,0.16666666666666666,18.657877859077416
0.5,0.5,0.5625,0.5,0.5052083333333334,0.5625,0.20833333333333334,18.558215427561663
0.5,0.5,0.5625,0.5,0.5052083333333334,0.5625,0.16666666666666666,19.118265858036466
0.5,0.5,0.5416666666666666,0.5416666666666666,0.5208333333333334,0.3125,0.125,18.584907365613617
0.5,0.5,0.4375,0.4375,0.5208333333333334,0.5625,0.20833333333333334,20.033781467122026
0.5,0.515625,0.5,0.5833333333333334,0.5104166666666666,0.5,0.25,19.219323478173465
0.5,0.5,0.5,0.5416666666666666,0.5052083333333334,0.625,0.125,19.147161572473124
0.5,0.515625,0.6666666666666666,0.4166666666666667,0.5052083333333334,0.625,0.16666666666666666,17.53327992116101
0.5,0.5,0.5416666666666666,0.6041666666666666,0.5,0.5,0.20833333333333334,18.73427444137633
0.5,0.5,0.4583333333333333,0.5625,0.5052083333333334,0.5625,0.20833333333333334,19.88263603753876
0.5,0.53125,0.4791666666666667,0.4166666666666667,0.5572916666666666,0.4375,0.20833333333333334,18.78521108929999
0.5,0.578125,0.4583333333333333,0.5208333333333334,0.546875,0.4375,0.125,18.296431777183898
0.5,0.4375,0.4583333333333333,0.5,0.4791666666666667,0.4375,0.16666666666666666,21.041044909507036
0.5,0.53125,0.6458333333333334,0.4791666666666667,0.5104166666666666,0.4375,0.20833333333333334,17.37280308280606
0.5,0.484375,0.5416666666666666,0.5625,0.5,0.4375,0.125,19.250910366303287
0.5,0.5,0.4791666666666667,0.5,0.5208333333333334,0.5625,0.16666666666666666,19.979919045581482
0.5,0.5,0.5,0.5625,0.5,0.625,0.16666666666666666,18.948622736730613
0.5,0.546875,0.5,0.5,0.5208333333333334,0.625,0.16666666666666666,19.06168227479793
0.5,0.5,0.5833333333333334,0.6041666666666666,0.5052083333333334,0.3125,0.125,17.91533632297069
0.5,0.609375,0.4375,0.4375,0.5833333333333334,0.5,0.125,17.979406231665052
0.5,0.5,0.5416666666666666,0.625,0.5,0.375,0.20833333333333334,18.71626626793295
0.5,0.546875,0.5416666666666666,0.5,0.5364583333333334,0.5,0.16666666666666666,17.444340753136203
0.5,0.5625,0.5208333333333334,0.5208333333333334,0.5260416666666666,0.5,0.16666666666666666,18.277808290324174
0.5,0.390625,0.3541666666666667,0.5,0.46875,0.5625,0.25,23.49274879170116
0.5,0.53125,0.625,0.5,0.5104166666666666,0.4375,0.20833333333333334,17.89635401731357
0.5,0.5,0.5,0.625,0.5052083333333334,0.5,0.16666666666666666,18.888897260650992
0.5,0.546875,0.4166666666666667,0.4791666666666667,0.515625,0.4375,0.20833333333333334,18.669526829267852
0.5,0.53125,0.5416666666666666,0.5,0.53125,0.375,0.16666666666666666,18.25478094269056
0.5,0.5,0.5625,0.5208333333333334,0.5052083333333334,0.625,0.20833333333333334,18.542210381827317
0.5,0.5,0.625,0.5,0.5052083333333334,0.5,0.125,18.131062392843887
0.5,0.5,0.4583333333333333,0.6041666666666666,0.5052083333333334,0.6875,0.125,19.068189086392522
0.5,0.5,0.5208333333333334,0.6041666666666666,0.5052083333333334,0.5,0.25,19.19568983663339
0.5,0.453125,0.5625,0.4375,0.4895833333333333,0.625,0.20833333333333334,20.2588567356579
0.5,0.53125,0.5625,0.5,0.5104166666666666,0.5625,0.125,18.377457822905853
0.5,0.546875,0.4583333333333333,0.5416666666666666,0.515625,0.625,0.16666666666666666,18.370443811290897
0.5,0.5,0.5208333333333334,0.5625,0.5052083333333334,0.5,0.125,19.248905036016367
0.5,0.5,0.5625,0.5416666666666666,0.5052083333333334,0.4375,0.16666666666666666,18.420255781849846
0.5,0.5,0.6666666666666666,0.4166666666666667,0.5,0.625,0.16666666666666666,17.570213485392742
0.5,0.515625,0.6041666666666666,0.4583333333333333,0.5104166666666666,0.6875,0.125,18.195333164650947
0.5,0.515625,0.5625,0.5416666666666666,0.5104166666666666,0.4375,0.16666666666666666,17.752109656576067
0.5,0.609375,0.4375,0.3958333333333333,0.6197916666666666,0.375,0.125,17.80771193455439
0.5,0.46875,0.4791666666666667,0.5833333333333334,0.4895833333333333,0.5625,0.125,19.953284378629178
0.5,0.453125,0.4791666666666667,0.5833333333333334,0.484375,0.4375,0.20833333333333334,19.94898072606884
0.5,0.53125,0.5416666666666666,0.6041666666666666,0.5104166666666666,0.375,0.16666666666666666,17.785765376640484
0.5,0.5625,0.4583333333333333,0.4791666666666667,0.5677083333333334,0.4375,0.125,18.920529954251833
0.5,0.484375,0.5,0.5625,0.5,0.5625,0.125,20.163723749341443
0.5,0.53125,0.5833333333333334,0.5,0.515625,0.5,0.25,17.782017593388446
0.5,0.546875,0.4583333333333333,0.5416666666666666,0.5208333333333334,0.5,0.20833333333333334,18.97235376131721
0.5,0.484375,0.5416666666666666,0.5208333333333334,0.5,0.5625,0.20833333333333334,18.796048321877606
0.5,0.53125,0.5,0.5625,0.515625,0.5625,0.20833333333333334,19.005516290781088
0.5,0.5,0.5208333333333334,0.5,0.5052083333333334,0.4375,0.16666666666666666,19.3430104929721
0.5,0.578125,0.4166666666666667,0.4583333333333333,0.5729166666666666,0.5,0.16666666666666666,18.70776844455395
0.5,0.5,0.6458333333333334,0.4791666666666667,0.5,0.5625,0.16666666666666666,17.64005343383178
0.5,0.46875,0.4791666666666667,0.5,0.5104166666666666,0.4375,0.20833333333333334,20.16612656612415
0.5,0.453125,0.5208333333333334,0.5625,0.4895833333333333,0.375,0.16666666666666666,20.09004393091891
0.5,0.515625,0.5833333333333334,0.6041666666666666,0.5104166666666666,0.3125,0.16666666666666666,17.66754893900361
0.5,0.546875,0.5,0.5625,0.5208333333333334,0.4375,0.20833333333333334,18.522118887864053
0.5,0.5,0.5416666666666666,0.5416666666666666,0.5052083333333334,0.5,0.16666666666666666,18.715102317510173
0.5,0.53125,0.4375,0.5,0.5572916666666666,0.3125,0.16666666666666666,19.02351821726188
0.5,0.5,0.5416666666666666,0.6041666666666666,0.5052083333333334,0.4375,0.20833333333333334,18.11221368063707
0.5,0.5,0.5416666666666666,0.5625,0.5052083333333334,0.4375,0.25,18.384431292419322
0.5,0.53125,0.4791666666666667,0.5833333333333334,0.53125,0.5625,0.125,18.750080691766925
0.5,0.484375,0.5833333333333334,0.5,0.5,0.5,0.20833333333333334,18.59326241305098
0.5,0.640625,0.4583333333333333,0.4166666666666667,0.59375,0.375,0.20833333333333334,17.459610023535788
0.5,0.5,0.5,0.5625,0.5,0.625,0.16666666666666666,19.47537397884298
0.5,0.5625,0.5208333333333334,0.4583333333333333,0.5416666666666666,0.5625,0.16666666666666666,18.038186592515558
0.5,0.5,0.5208333333333334,0.5833333333333334,0.5052083333333334,0.4375,0.16666666666666666,19.27057829289697
0.5,0.5,0.6458333333333334,0.5208333333333334,0.5,0.4375,0.16666666666666666,17.79787404811941
0.5,0.5,0.5833333333333334,0.5,0.5052083333333334,0.5,0.25,18.66308985487558
0.5,0.515625,0.5208333333333334,0.625,0.5104166666666666,0.4375,0.25,18.555456091300584
0.5,0.5625,0.4166666666666667,0.5416666666666666,0.5416666666666666,0.625,0.125,18.58044733351562
0.5,0.5,0.5,0.5,0.5208333333333334,0.5,0.16666666666666666,20.448482248582877
0.5,0.5,0.6041666666666666,0.5208333333333334,0.5052083333333334,0.5,0.125,18.685900017386302
0.5,0.46875,0.4791666666666667,0.4375,0.5104166666666666,0.4375,0.20833333333333334,20.814565783017315
0.5,0.5,0.5,0.4375,0.5,0.5,0.20833333333333334,19.441486486117356
0.5,0.515625,0.5625,0.4791666666666667,0.5104166666666666,0.5,0.20833333333333334,18.772375153726898
0.5,0.46875,0.4791666666666667,0.5208333333333334,0.4947916666666667,0.5,0.16666666666666666,19.613278179080226
0.5,0.546875,0.5416666666666666,0.5625,0.5208333333333334,0.3125,0.125,17.882988790399395
0.5,0.53125,0.5208333333333334,0.4583333333333333,0.53125,0.5625,0.16666666666666666,18.40380766254384
0.5,0.515625,0.4791666666666667,0.5208333333333334,0.5104166666666666,0.5,0.16666666666666666,19.39175299159251
0.5,0.53125,0.5208333333333334,0.5416666666666666,0.515625,0.5625,0.20833333333333334,18.001148408744484
0.5,0.515625,0.5625,0.5,0.5104166666666666,0.5625,0.16666666666666666,18.16857957886532
0.5,0.5625,0.4583333333333333,0.4791666666666667,0.5260416666666666,0.5625,0.20833333333333334,18.863668053178117
0.5,0.484375,0.4791666666666667,0.5416666666666666,0.5,0.4375,0.16666666666666666,20.009915380273014
0.5,0.515625,0.4791666666666667,0.5833333333333334,0.5052083333333334,0.6875,0.125,18.679137346916832
0.5,0.53125,0.5208333333333334,0.5416666666666666,0.53125,0.375,0.16666666666666666,18.264337055035867
0.5,0.5625,0.4375,0.5416666666666666,0.5208333333333334,0.5625,0.20833333333333334,18.453343266621232
0.5,0.515625,0.4166666666666667,0.5,0.5260416666666666,0.625,0.16666666666666666,19.808969895006157
0.5,0.53125,0.4583333333333333,0.5625,0.53125,0.5,0.08333333333333333,18.559142095502466
0.5,0.515625,0.5625,0.5208333333333334,0.5104166666666666,0.5,0.125,18.946892717154697
0.5,0.5625,0.6041666666666666,0.4583333333333333,0.5260416666666666,0.4375,0.125,17.371712137013674
0.5,0.484375,0.4791666666666667,0.5416666666666666,0.5,0.6875,0.16666666666666666,20.514009053469636
0.5,0.5625,0.5416666666666666,0.5,0.5416666666666666,0.3125,0.125,17.786811955855228
0.5,0.546875,0.4583333333333333,0.5208333333333334,0.5208333333333334,0.5625,0.20833333333333334,18.461469027679414
0.5,0.4375,0.3958333333333333,0.4583333333333333,0.5,0.4375,0.20833333333333334,23.367610442917794
0.5,0.5,0.6041666666666666,0.3958333333333333,0.5208333333333334,0.5625,0.20833333333333334,19.152312483405694
0.5,0.625,0.4375,0.4166666666666667,0.625,0.375,0.16666666666666666,17.380837997538038
0.5,0.484375,0.6458333333333334,0.3958333333333333,0.5,0.625,0.125,18.296370961004868
0.5,0.53125,0.5833333333333334,0.5208333333333334,0.53125,0.375,0.16666666666666666,17.944150554016232
0.5,0.578125,0.5625,0.375,0.53125,0.6875,0.16666666666666666,17.60160113684833
0.5,0.5,0.5,0.625,0.5,0.5,0.25,18.97270332556218
